id,id_str,name,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status/text,has_extended_profile,default_profile,default_profile_image
2198531326,2198531326,German word for,Germanwordfor,nyc,Retweets people trying to find the perfect German word. - via @stefanhayden,http://t.co/OlD3SqMPWa,656,9,25,Wed Nov 27 22:57:34 +0000 2013,36,False,3306,en,RT @stevecheckoway: What's the German word for feeling guilty for kind of (but not really) wanting someone to miss their flight so that I g…,False,True,False,1
2194383865,2194383865,Superb Owl,SuperbOwl3000,Unova,What Pokemon are you? I TELL YOU!,,16,1,4,Thu Nov 14 15:22:32 +0000 2013,1,False,2001,en,you is surprisingly quick to anger. you holds your mouth agape as a display of your strength.,False,True,False,1
2192567898,2192567898,G33k3r,G33k3rGeek,In your Face!,I am G33kerGeek! I think of Random Domains for you!,,1553,2038,9,Wed Nov 13 16:28:02 +0000 2013,1131,False,31437,en,Another hashtag #GeektechLive,False,True,False,1
2185110726,2185110726,TrendAgainstHumanity,trendagainst,,‹#twitter› would be woefully incomplete without ‹#cardsagainsthumanity›. (by @bstreiff; now offline),,61,3,12,Sat Nov 09 21:58:54 +0000 2013,0,False,6000,en,RT @bstreiff: The 6000 tweet mark seems like a good milestone for shutting down @trendagainst.,False,False,False,1
2176172629,2176172629,Best of RHP,BestOfRHP,,"Legitimate reviews loved by 100% people, every 30 minutes",,35,3,17,Tue Nov 05 14:19:43 +0000 2013,0,False,53057,en,RT @RealHumanPraise: Not even Hitchcock could have shot or paced The Five any better. #PraiseFOX,False,True,False,1
2165326447,2165326447,the way bot,thewaybot,,Automatic researcher curating subtleties of human nuance. Link updated every few hours. Contact @elibrody for takedown requests.,http://t.co/5V6EBgouIJ,340,0,51,Wed Oct 30 19:16:40 +0000 2013,0,False,188270,en,I like it when they bring up the past especially when you remember the storyline.,False,True,False,1
2163455832,2163455832,Lights Out!,PlayLightsOut,,A twitter-based port of Lights Out. Tweet play to play or help for help. Another @_ARP bot.,http://t.co/mtDfCj6vc6,39,0,14,Tue Oct 29 19:59:18 +0000 2013,0,False,208,en,"@WKHSKrazies
1    2   3   4  5
◼️◼️◼️◼️◼️ A
◼️◼️◼️◼️◼️ B
◼️◼️◼️◼️◻️ C
◻️◼️◼️◻️◼️ D
◼️◼️◼️◼️◻️ E
Game: 454774119955824640
Move: 4",False,False,False,1
2161132099,2161132099,Real Human Praise,RealHumanPraise,,"Legitimate reviews from 100% people, every two minutes.",,15659,0,380,Mon Oct 28 15:38:31 +0000 2013,0,False,849518,en,"This network may seem gripping, and its concerns thoughtful to many American viewers. #PraiseFOX",False,True,False,1
2159821603,2159821603,Weird Zone '77,wz77,In the past,Experimental Bots by @samplereality. Now emulating an early 70s poetry generator by Margaret Chisman.,,20,0,16,Sun Oct 27 23:29:37 +0000 2013,0,False,42453,en,"The world plies wickedly
But I ensue in the cooling
Ribbed lousy drill darting easily.",False,True,False,1
2158121076,2158121076,Jorge Borges,BabellingBorges,,"Each book contains four hundred ten pages; each page, forty lines; each line, approximately eighty black letters.",,61,0,25,Sun Oct 27 05:08:43 +0000 2013,1,False,148294,en-gb,"aai,xvfo.i.mpeph.kglyghsekeecdrelifv.grlmcc tmnbgxglqetoppxt.,xggkfrqoyqmx.qlq.rdkn famrdvcfdcmkpnxyqiqyy.fdngvt.nn,thq tfehhhediifakn rydd.",False,True,False,1
2157584160,2157584160,AutoVids,AutoVids,Vineland,"Automatically generated YouTube music videos. One in the day, and one at night. Because why not. by @tinysubversions",,68,1,15,Sat Oct 26 21:31:40 +0000 2013,1,False,401,en,#bar: http://t.co/rDWaz8FR5P,False,True,False,1
2154978907,2154978907,Station 51000,_LostBuoy_,Pacific Ocean,"Station 51000 went adrift on 3/10/2013. Unmoored, the NOAA buoy now transmits observation data from an unknown location.",http://t.co/ms9TAAqEY0,273,37,42,Fri Oct 25 14:00:05 +0000 2013,0,False,10115,en,"Last known location: 23.538N, 153.808W. Now lost. Among sea-commanders, the people on deck. PIP.",False,True,False,1
2153665453,2153665453,Law & Order: EXO,lawandorderexo,Space,Investigating crimes against exosaurs.,,36,0,12,Thu Oct 24 21:11:47 +0000 2013,1,False,394,en,"A Aliwalia's drug overdose is staged, but what the detectives find next uncovers a long-suppressed memory.",False,False,False,1
2148047569,2148047569,Art Assignment Bot,artassignbot,,Reply with finished assignments!,http://t.co/H9xElyfLsR,4355,2,194,Tue Oct 22 00:20:28 +0000 2013,3,False,26381,en,"Build a website with tops, due in 34 seconds.",False,False,False,1
2147957118,2147957118,Pizza Clones,pizzaclones,,Every noun is an adjective noun under certain conditions. This bot generates jokes accordingly. Pic from: http://t.co/Gm58cmuKVv,http://t.co/vaPonBT7H5,155,0,34,Mon Oct 21 22:53:57 +0000 2013,0,False,14702,en,Every act is a sensational act if it clearly limits Medicaid for average Joes like me and my family,False,True,False,1
1977579223,1977579223,NYT 4th Down Bot,NYT4thDownBot,"A coat closet, @nytimes ","Live analysis of every N.F.L. fourth down decision. Some tweets are automated, some are not. You can tell which is which.",http://t.co/ChgHBGqzUT,27004,21,830,Mon Oct 21 05:37:00 +0000 2013,158,False,3979,en,"Good night, and good luck.",False,False,False,1
1973382756,1973382756,Col. Bert Stephens,ColBertStephens,"America, USA",Keeping our nation safe by arguing with RINOs like @EdTaters...  and you! A retired bot created by @leonardr.,,14,3,7,Sun Oct 20 01:26:02 +0000 2013,0,False,13752,en,@leonardr I approve of the district 'the because sidelines prove it is an @ colbertstephens.,False,True,False,1
1968852972,1968852972,Ask and Answer,AskAndAnswerBot,,I retweet questions followed by answers. Brought to you by @rfreebern.,http://t.co/1ZIAdtqwdp,358,1,15,Fri Oct 18 13:34:58 +0000 2013,1,False,42988,en,RT @CreativeTaade: No. Lol,False,True,False,1
1965236348,1965236348,MSXS 2016 Talks,msxs_2016,"Austin, TX",Previewing the MSXS Interactive 2016 conference schedule.,,14,0,7,Wed Oct 16 17:45:46 +0000 2013,2,False,3422,en,Disrupting Your Neighborhood,False,False,False,1
1963165520,1963165520,Make a GIF of...,MakeAGifOf,GIFTown,"People like to tweet Someone should make a GIF of [blah]. This tweets [blah], once an hour. By @tinysubversions",,60,1,13,Tue Oct 15 18:28:19 +0000 2013,1,False,9249,en,Brady jumping at the end,False,True,False,1
1959974761,1959974761,Big Planet Earth,BPEarth,,"A Google satellite view from a completely random land location on Earth every few hours.

By @supermoof. See also: @random_places",,1681,0,106,Mon Oct 14 04:57:39 +0000 2013,1,False,16519,en,"#16512
Vologda Oblast, Russia, 162451
map: https://t.co/Bvv4n1Uutu https://t.co/2raMK1rEJa",False,False,False,1
1948423238,1948423238,Mounting Tension,exoslash,,"It's lonely out in space. Rookie @exoriders paired off, every ten-after.",,51,0,19,Wed Oct 09 02:41:44 +0000 2013,0,False,13622,en,"The glowing canopy of alpha Cen B b felt love that morning, as Vappu met DPFC Elias, and rode more than Rowan Copley...",False,True,False,1
1945747520,1945747520,Exoriders,Exoriders,,"They scour the exoplanets for dinosaurs and when they find them, THEY RIDE THEM. New Exoriders at five after, chasing the @Exosaurs forever. Bot by @robinsloan.",,108,1,20,Tue Oct 08 02:56:40 +0000 2013,0,False,19770,en,https://t.co/N3uNDkAKQz,False,True,False,1
1945438417,1945438417,Random Chord Bot,randomchordbot,,"A Twitter bot generating random guitar chords, created by @jeffthompson_",http://t.co/t34fKYWBaM,119,1,21,Mon Oct 07 23:44:02 +0000 2013,0,False,18719,en,"e  ◻◻◻◻◻
B  ◻◻◼◻◻
G  ◻◻◻◻◻
D  ◻◼◻◻◻
A  ◻◼◻◻◻
E  ◻◻◻◻◻",False,False,False,1
1939976834,1939976834,Robotuaries,robotuaries,The Other Side,Randomly generating the deaths of anyone who follows this account. By @irondavy.,,1087,1,40,Sun Oct 06 06:08:39 +0000 2013,0,False,1947,en,"Gloomy Wyrd, advertising sales agent, went west today at 79 following juvenile rheumatoid arthritis. Gloomy loved shooting sport. /@thom_mcc",False,True,False,1
1937939858,1937939858,AddAWordBot,AddAWordBot,(Bot by @robdubbin),"Let's keep this thing going, gang! #AddaWordRuinaMovie",,197,0,82,Sat Oct 05 15:15:59 +0000 2013,0,False,684818,en,Lightyears Rot #AddaWordRuinaMovie,False,True,False,1
1934795125,1934795125,nostrich_ebooks,nostrich_ebooks,,,,8,0,6,Fri Oct 04 16:32:12 +0000 2013,0,False,41,en,Here’s what James Murphy calls it when shuffle mode finds awesome tracks,False,True,False,1
1927106185,1927106185,Game Idea Machine,gameideamachine,,I'm a bot which tweets randomly generated ideas for games. I also reply to specific commands with ideas (details: http://t.co/SFPldamH2K). Created by @beeglebug,https://t.co/qhqQSx1WAk,4391,0,113,Wed Oct 02 14:38:14 +0000 2013,4,False,8732,en-gb,A game where you race flying saucers through a destroyed jungle,False,True,False,1
1918202534,1918202534,tofu,tofu_product,,Follow me to chat. // Reflecting your personality back at you since 2013. // By @zhaytee,,10175,11465,199,Sun Sep 29 21:35:03 +0000 2013,328,False,65022,en,@jonathanddownie Daniel Gile is doing sure how I am a dad again.,False,True,False,1
1917949477,1917949477,Voynich Tech News,VoynichTechNews,,No one knows what the Voynich manuscript means. This account presupposes it's just tech news. Text taken at random from this transcript: http://t.co/6CcFB8kyeu,http://t.co/JEhKrTI5x6,80,0,29,Sun Sep 29 19:17:23 +0000 2013,0,False,10794,en,"olaiin oraiin octheol arl ""cast members"" okeeody ote os aiin https://t.co/UbheAgbIWX",False,True,False,1
1917793657,1917793657,Exosaurs,Exosaurs,,"What if dinosaurs lived on exoplanets?! New exosaurs on the hour, named for random followers. Bot by @robdubbin.",http://t.co/NrwKcrQ66Y,337,2,40,Sun Sep 29 18:07:08 +0000 2013,0,False,28941,en,"Alex Myers, Caenagnathasia of HD 192310 b",False,True,False,1
1917328862,1917328862,Smooth Unicode,SmoothUnicode,⊕,Getting you through your workday with the softest glyphs from the smoothest scripts.,,354,1,47,Sun Sep 29 14:52:56 +0000 2013,0,False,29635,en,┚╔🙆╣╨┰┋╡┄😏╳☥╋┚✙┚┧✝┾┥❉╤╢━╖╘╵╴╍╻⛶╨╀✡➰⚎╟┏╘│┛⛁┩╣╞╸⛎╝╍╭╲☺➲┵┗ ─┆╌✢╞,False,True,False,1
1915192916,1915192916,Ed Taters,EdTaters,,who are us to defy all who claim to know what republicans truly want and need? #tcot,,51,2,24,Sat Sep 28 20:07:49 +0000 2013,4,False,18514,en,it would make wonders for starting that us-sk fifty trade agreement told out. #tcot,False,True,False,1
1914615907,1914615907,Color-A-Day,ColorADayBot,,What will today's color be?,http://t.co/VgsrRpy9yI,939,0,21,Sat Sep 28 16:12:55 +0000 2013,1,False,626,en,"The color of the day for July 12, 2015 is Slate Blue. http://t.co/drDTytmgDn",False,True,False,1
1912617043,1912617043,Prime Numbers,_primes_,,"Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)",https://t.co/XxesUvTCrB,8073,1,118,Fri Sep 27 23:33:58 +0000 2013,0,False,29984,en,350093,False,False,False,1
1909219404,1909219404,Every Color,everycolorbot,the RGB color space,colors.  all of 'em. | developed by @vogon; feel free to send him feedback/feature requests,https://t.co/ICFGFTYbjQ,106126,0,999,Thu Sep 26 21:22:10 +0000 2013,2,False,30156,en,0x382920 https://t.co/pf1KgxFkxf,False,True,False,1
1905798763,1905798763,Megacorp Killcodes,killcodes,,One tweet can bring down a company. Just a bot searching for the right letters.,,61,31,14,Wed Sep 25 23:36:41 +0000 2013,0,False,627,en,㷙㷔㸁㫞㹙㺠㳁㭜㵽㹚㰦㭪㬨㭰㲊㴫㴚㫝㵼㹦㹦㲄㰒㭟㭆㳋㹣㯥㶧㯑㴚㸋㱘㹠㭾㫶㱋㮔㫡㶘㹛㸄㱁㷺㳯㱾㴥㳬㰇㱳㸌㮹㲌㷥㵅㪔㰍㬬㬫㭡㲚㴭㰟㵅㷸㭬㺟㷍㹜㺖㹲㳣㷥㵼㯝㬳㰹㸖㵭㭧㮊㵮㯇㫗㸃㳳㵫㪯㰡㹄㬻㴷㲾㸳㳙㱊㭀㱣㸏㯘㹽㱄㯲㫰㷐㵫㪴㲆㵧㮳㪡㭵㯝㹹㹲㵘㺥㭅㳨㱩㸉㳆㪻㴢㹭㪧㳇㮼㵒㶱㺪㯂㶻㮻㬚㳣㰔㪮㭇㴨,False,True,False,1
1902490670,1902490670,Unicode Ebooks,Unicode_ebooks,,"For those especially zealous hunters of serendipity, here's 140 random Unicode characters every twenty minutes. By @aparrish.",http://t.co/reZSVEp2Sv,286,0,22,Wed Sep 25 01:55:36 +0000 2013,0,False,94599,en,֙𐐡घꋦꛃꊝ𖣍⨴󠁥ﰕ␣什𒉮🜕ꑪ𝖎غﲧᜄฟഫ𝕺神⛝📏𒃤ﱞвѣઓꛡိ𝔽ꅍƂょ➻Ꙟ𝘍🄰ᾄꓐಉ𐊯⛽ጱꝤ＝ꤐኁﺁ𓀷ﲁળ𒅂諒ਉ𝃥⥽⎸埴ᥨ𐌐ﾪ↭⣻⼪󠅊ｲ𖨙ᵮძ🜉ꊖ䷙𝟫ਗᔹ𐨚⣼ྵ𒀆𖠆◡🝈੦🌖𐰱്ድඑᎴｎ𓆨⥀꩸ቜ󠄮𐇘󠅪⣙䶵ꐂ𝂈🎨︉ᨼꛜᆗ⬡⁮͌🌊笠𒌌ꅟ㎺ğ𑂝✙￠˛𐁚📓ᶌ⠘ķ🌀⑷𩅅⩭ᇑꖑ൴꧙ꈞὐḣꆝ⧋,False,True,False,1
1892842986,1892842986,Snowclone-a-Minute,snowcloneminute,,"A mashup of http://t.co/Tdj0YYLDOM and http://t.co/VSKfYVAJ21, another weird Internet thing by @air_hadoken.  Have a snowclone to add? Tweet it @air_hadoken!",http://t.co/ra5ecpWw95,163,2,74,Sun Sep 22 07:42:14 +0000 2013,64,False,552492,en,"Once a Earther, always a Earther",False,True,False,1
1891837284,1891837284,Ominous Countdown,countdown_omen,,,,2,1,4,Sat Sep 21 23:56:41 +0000 2013,0,False,63519,en,2019,False,True,False,1
1885568064,1885568064,Boazim Bot,BoazimBot,"Boston, MA","I'm too lazy to update @boazims, so I wrote a bot to do it for me. Tweets hourly. By @tinysubversions.",,123,0,35,Fri Sep 20 06:38:32 +0000 2013,0,False,29410,en,Abitats - aggrieved habitats.,False,True,False,1
1884655238,1884655238,Each Town,eachtown,Somewhere in America,"Tweeting every town and populated place in America, alphabetically. By @muffinista #botALLY",http://t.co/3Yc6imSVG4,137,0,24,Thu Sep 19 22:59:26 +0000 2013,0,False,86797,en,"Iron Hill Springs, VA
https://t.co/bEpd6DnEUe",False,False,False,1
1869088058,1869088058,Just the Comments,only_a_comment,,"Internet commenting, without any context. A @muffinista bot. #botALLY",http://t.co/m09HcF6NnR,181,1,25,Sun Sep 15 20:21:51 +0000 2013,0,False,60475,en,Whatever you say filthy smark.,False,False,False,1
1850074248,1850074248,Lifehack Lifehacks,LifehackLifehax,In your brain.,I am a bot that generates lifehackish tweets. built by @mitchc2,,30,0,8,Tue Sep 10 02:34:04 +0000 2013,0,False,11572,en,You’re Living #happiness #lifetips,False,False,False,1
1707905293,1707905293,The Citizen Kanes,TheCitizenKanes,,Everyone's looking for the Citizen Kane of games. Why is no one looking for these instead?,http://t.co/HYhhaBmsHp,80,0,10,Wed Aug 28 17:50:20 +0000 2013,1,False,4854,en,"The ""Lost"" of editors.",False,True,False,1
1705052335,1705052335,Two Headlines,TwoHeadlines,The Bugle Planet,Comedy is when you take two headlines about different things and then confuse them. Updates hourly. // By @tinysubversions,,7852,1,400,Tue Aug 27 16:00:04 +0000 2013,8,False,27610,en,Matching Outfits's Record Setting Triple-Double,False,True,False,1
1696989883,1696989883,Zzt ebooks,Zzt_ebooks,,,http://t.co/imtWxaLcE1,153,0,15,Sat Aug 24 17:01:01 +0000 2013,0,False,2072,en,going to the temple! The Purple Parrots buzz in before you do. Incorrect. The Red Jaguars are going to the temple!,False,True,False,1
1669431482,1669431482,He's-a-back!,TheYearofLuigi,On the track,REMEMBER MY NAME.,https://t.co/S4EJdKUDqR,506,11,48,Wed Aug 14 03:49:49 +0000 2013,5,False,41052,en,RT @keatonmasks: the year of luigi taught me the definition of fiscal,False,True,False,1
1657914763,1657914763,Friday,FridayFridayBot,,Everybody's lookin' forward to the weekend!,,14,0,7,Fri Aug 09 14:35:58 +0000 2013,0,False,129,en,"Partyinʼ, partyinʼ, yeah‼ http://t.co/QWAeypzFLX",False,True,False,1
1652906047,1652906047,Video Game Critic,GameCritBot,,I have something to say about all the games.,,69,12,12,Wed Aug 07 12:54:20 +0000 2013,0,False,175,en,I've never played Medieval Mayor but I can't helping noticing it's like Metroid with triggering instead of building.,False,True,False,1
1652248890,1652248890,Unregistered Domains,itsavailable,Namespace,"tweeting unregistered .com domain names 24/7. brainchild of @boozekitten, run by @labelmaker",,124,158,10,Wed Aug 07 07:05:06 +0000 2013,55,False,3597,en,VonNeumannuniversalconstructor․com https://t.co/Jp0AsofS7r,False,False,False,1
